text,original_text,domain,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
trên con phố thuỵ khuê nhiều hàng ăn vặt thì để tìm một quán phở ngon không phải dễ là con nghiện phở như mình thì càng khó tại kén lắm cơ mà lần đầu tiên tạt vào đây ăn thấy ấn tượng dã man bánh phở to giống phở cồ đầu phố nước dùng vừa vặn không bị ngọt quá thịt nhiều đậm mùi vị thịt thật quẩy mềm giòn chấm cùng nước dùng ngon toẹt một bát đầy ăn mãi mới hết ㅠㅠ so với giá 30k trên phố như này thì cũng đáng suy ngẫm lắm chứ nhỉ,"Trên con phố Thuỵ Khuê nhiều hàng ăn vặt thì để tìm một quán phở ngon không phải dễ. Là con nghiện phở như mình thì càng khó tại kén lắm 😶 cơ mà lần đầu tiên tạt vào đây ăn, thấy ấn tượng dã man: bánh phở to giống phở Cồ đầu phố, nước dùng vừa vặn không bị ngọt quá, thịt nhiều, đậm mùi vị thịt ""thật"", quẩy mềm giòn chấm cùng nước dùng ngon toẹt 😂 một bát đầy ú ụ ăn mãi mới hết ㅠㅠ so với giá 30k ở trên phố như này thì cũng đáng suy ngẫm lắm chứ nhỉ 👍🏻👍🏻",restaurant,0,0,0,0,1,1,1,1,0,0,0,0
trên hình là món đó thôi chứ thật ra mình còn kêu cơm chiên cá mặn ngon mì có pate nên mình thích lắm và vài món nướng điểm mạnh là quán đẹp đồ nướng cực ngon như king hay seoul hay gogi mát mẻ tương đối rộngcòn nếu bạn đi buổi trưa thì chỉ có 2nv phục vụ khá chậm nhưng buổi tối thì ok một vài món như mì và cơm chiên dương châu theo mình là ngon lắm dưới là giá người lớn ăn no nước nha,"Trên hình là 2 món đó thôi chứ thật ra mình còn kêu Cơm chiên cá mặn (ngon), Mì ý (có pate nên mình k thích lắm), và vài món nướng.Điểm mạnh là quán đẹp, đồ nướng cực ngon ( y như King hay Seoul hay Gogi), mát mẻ, tương đối rộngCòn nếu bạn đi buổi trưa thì chỉ có 1 2nv phục vụ, khá chậm nhưng buổi tối thì ok. Một vài món như mì ý và cơm chiên dương châu theo mình là k ngon lắm.Ở dưới là giá 4 người lớn ăn no + nước nha.",restaurant,1,0,0,0,0,1,0,0,0,0,0,0
trời cứ mưa thế này cho mình ngồi ngâm cả ngày ăn lẩu cháo cũng được,"Trời cứ mưa thế này cho mình ngồi ngâm cả ngày ăn lẩu cháo cũng được :"">",restaurant,0,0,0,0,0,1,0,0,0,0,0,0
trời mưa ăn là tuyệt cú mèo nhé,Trời mưa ăn là tuyệt cú mèo nhé,restaurant,0,0,0,0,0,1,0,0,0,0,0,0
trời mưa dầm không khí lành lạnh đi làm giờ mới về đói tự thưởng tô bánh canh bạch tuộc nóng hổi hương thơm ngào ngạt thêm tí ớt để có chút cay chấm bạch tuộc với tí muối ớt xanh chua chua cay cay ta nói rớt nước miếng cuộc đời có bao lâu tận hưởng chút trong ngày mưa gió thế này thì đã sao,"Trời mưa dầm, không khí lành lạnh, đi làm giờ mới về, đói, tự thưởng 1 tô Bánh Canh Bạch Tuộc nóng hổi, hương thơm ngào ngạt, thêm tí ớt để có chút cay, chấm bạch tuộc với 1 tí muối ớt xanh chua chua, cay cay... Ta nói...rớt nước miếng... Cuộc đời có bao lâu, tận hưởng 1 chút trong ngày mưa gió thế này thì đã sao 😆😆",restaurant,0,0,0,0,0,1,1,0,0,0,0,0
trời mưa lành lạnh ăn tô bún quậy ngon tê cả lưỡi ấm cả người ai bị cảm thì ăn bún quậy là giải cảm luôn nhé bún nhà làm nhân là chả tôm và chả cá nhà tự quết luôn nhe ăn dai dai đã đã nước dùng là nước luộc bún nên ko béo ko dầu mỡ ngọt thanh cay cay thơm nồng của hạt tiêu chín và hành tươi xắc nhuyễn duyệt bún này ăn kèm nước chấm pha từ muối ớt cay trộn với vị tắc tươi chua chua ngon đặc biệt nhé,"Trời mưa lành lạnh ăn tô Bún Quậy ngon tê cả lưỡi, ấm cả người, ai bị cảm thì ăn Bún Quậy là giải cảm luôn nhé. Bún nhà làm, nhân là chả tôm và chả cá nhà tự quết luôn nhe, ăn dai dai đã đã!Nước dùng là nước luộc bún nên ko béo, ko dầu mỡ, ngọt thanh, cay cay thơm nồng của hạt tiêu chín và hành tươi xắc nhuyễn. Duyệt ( bún này ăn kèm nước chấm pha từ muối ớt cay trộn với vị tắc tươi chua chua ngon đặc biệt nhé )",restaurant,0,0,0,0,0,1,1,0,1,0,0,0
trời mưa nhưng khách vẫn yêu thương và ủng hộ quán cảm ơn quý khách đã ủng hộ khách gọi giao hàng mà dễ thương cực kì bảo mình chị cứ làm từ từ rồi giao cho em cũng được không phải vội đâu,"Trời mưa nhưng khách vẫn yêu thương và ủng hộ quán. Cảm ơn quý khách đã ủng hộ. Khách gọi giao hàng mà dễ thương cực kì. Bảo mình chị cứ làm từ từ rồi giao cho em cũng được, không phải vội đâu ạ.",restaurant,0,0,0,0,0,0,0,0,1,0,0,0
trời mùa thu mà thưởng thưcs món này quả là có lỗi vì đắt bún đầy đủ hoè nhai nên ăn cũng đã bằng nhưng bát đầy đủ trà đá bát quẩy to đùng có mỗi 78k là quá ổn,Trời mùa thu mà k thưởng thưcs món này quả là có lỗi.. Vì k đắt = bún đầy đủ ở Hoè Nhai nên ăn cũng k đã bằng nhưng 2 bát đầy đủ + trà đá + 1 bát quẩy to đùng có mỗi 78k là quá ổn r. :#3,restaurant,0,0,0,0,0,1,0,0,0,0,1,0
trời nóng chỉ cần hộp cao quy linh giải nhiệt thanh lọc tốt cho da cao có vị đắng nhẹ dai dai aqn kèm với sữa và mật ong rất dễ ăn và ngon miệng giá 45k hộp kèm sữa và mật ong,"Trời nóng chỉ cần 1 hộp cao quy linh  giải nhiệt, thanh lọc , tốt cho da. Cao có vị đắng nhẹ, dai dai aqn kèm với sữa và mật ong rất dễ ăn và ngon miệng. Giá 45k/hộp kèm sữa và mật ong",restaurant,0,0,1,0,0,0,0,0,0,0,0,0
trời ơi cả một bầu trời món khoái khẩu nào là hotdog rồi xiên que ăn thế này hỏi sao hăm mặp nà,"Trời ơi cả một bầu trời món khoái khẩu nào là hotdog, rồi xiên que, ăn thế này hỏi sao hăm mặp nà :#3",restaurant,0,0,0,0,0,1,1,0,0,0,0,0
trời quơi cắn phát là kem ngập ngụa trào ra béo đâu mà béo từ miếng đầu tiên là đã cảm nhận ngay vị ngon rồi ak ăn liền ko dừng tay đây công nhận món nào cũng ngon siêu nhju sữa nên béo ghja mà tớ lại bị nghiện đồ béo nữa chớ,"Trời quơi! Cắn 1 phát là kem ngập ngụa trào ra, béo j đâu mà béo. Từ miếng đầu tiên là đã cảm nhận ngay vị ngon rồi ak 😊😁 ăn liền ko dừng tay..... ở đây công nhận món nào cũng ngon & siêu nhju sữa nên béo ghja😋😍   Mà tớ lại bị nghiện đồ béo nữa chớ 😢",restaurant,0,0,0,0,0,1,1,0,0,0,0,0
trời sài gòn đang lạnh đi ăn bò bít tết ngyhi ngút khói khá thích oursaigon lozisaigon,"Trời Sài Gòn đang lạnh, đi ăn bò bít tết ngyhi ngút khói khá thích. #oursaigon #lozisaigon😬😬😬😬",restaurant,0,0,0,0,0,1,0,0,0,0,0,0
trộn tái ăn kèm với bánh tráng và chén nước chấm thơm ngon cá trích béo béo ăn cực ngon,"trộn tái, ăn kèm với bánh tráng và chén nước chấm thơm ngon. Cá trích béo béo, ăn cực ngon. :D",restaurant,0,0,0,0,0,1,0,0,0,0,0,0
trong lần du lịch sài gòn mình đã đc bạn dẫn đi ăn bít tết quán hai con bò nghe bạn mình giới thiệu thì quán này khá nổi tiếng nắm ngay q1 quán rộng rãi thoáng mát nhân viên thân thiện nhiệt tình mình gọi suất vừa vậy mà ăn no căng đúng hơn là cố pải ăn cho hết ấy thịt có thể ord tái tái vừa hoặc chín mình ord tái vừa thịt mềm ngọt vị thịt chảo nóng vừa ăn vừa thổi vừa chất lượng lại vừa no,"Trong 1 lần du lịch Sài Gòn mình đã đc bạn dẫn đi ăn Bít tết ở quán Hai con bò. Nghe bạn mình giới thiệu thì quán này khá nổi tiếng, nắm ngay Q1. Quán rộng rãi thoáng mát, nhân viên thân thiện, nhiệt tình.Mình gọi suất vừa vậy mà ăn no căng 😂 đúng hơn là cố pải ăn cho hết ấy.Thịt có thể ord tái, tái vừa, hoặc chín. Mình ord tái vừa thịt mềm, ngọt vị thịt. Chảo nóng vừa ăn vừa thổi. Vừa chất lượng lại vừa no.",restaurant,1,0,0,0,0,1,1,1,1,0,0,1
trong hình là ba rọi nướng sụn gà ếch chiên bơ vú heo nướng chao đồ ăn nêm hơi mặn mà ếch chiên bơ ăn ngon và thơm lắm giá cả cũng khá bình dân mình kêu hết món hết thảy 210 tính cả tiền đồ uống và khăn lạnh,"Trong hình là ba rọi nướng - sụn gà - ếch chiên bơ - vú heo nướng chao . Đồ ăn nêm hơi mặn mà , ếch chiên bơ ăn ngon và thơm lắm . Giá cả cũng khá bình dân mình kêu hết 4 món hết thảy 210 tính cả tiền đồ uống và khăn lạnh",restaurant,0,0,0,0,0,1,0,0,0,0,1,0
trong menu la đặc biệt vì có tổng hợp tôm sườn gà ta chả cua chả tôm trong cùng tô còn tô mỗi loại chỉ 30k thích nhất là hũ tương ớt miền trung hơn nữa là rau tươi được chứng nhận ăn thấy khác liền,"Trong menu la đặc biệt vì có tổng hợp : tôm+sườn+gà ta+chả cua+chả tôm, .. trong cùng 1 tô, còn  tô mỗi loại chỉ 30k. Thích nhất là hũ tương ớt miền Trung , hơn nữa là  rau tươi được chứng nhận ăn thấy khác liền.",restaurant,0,0,0,0,0,1,1,0,0,0,0,0
trong này thích nhất món giò tai ăn sực sực ngon vcl mấy món chả khac cũng khá là oke đoá nhen,Trong này thích nhất món giò tai. Ăn sực sực ngon vcl. Mấy món chả khac cũng khá là oke đoá nhen,restaurant,0,0,0,0,0,1,0,0,0,0,0,0
trông ngon đấy,Trông ngon đấy,restaurant,0,0,0,0,0,0,1,0,0,0,0,0
trông thế mà dưới có cả cua tôm giò mà giá có 25k bán đến 14h có ship,"Trông thế mà ở dưới có cả cua, tôm, giò mà giá có 25k. Bán đến 14h. Có ship",restaurant,0,0,0,0,1,0,1,0,0,0,0,1
trông thì ít cơ mà ăn hết thì no không thở nổi luôn lần đầu tiên ăn bánh hỏi cũng ko biết vì sao có cái tên bánh kì cục như vầy nhưng mà ăn ngon lắm bánh mềm gần gần giống với bánh cuốn nhưng không ướt thịt nướng và nem nướng đây cũng khá ok không gian thoáng mát mẻ nói chung không tồi cơ mà quên mất tiêu giá tiền rồi chỉ nhớ chị em ăn hết 105k,"Trông thì ít cơ mà ăn hết thì no không thở nổi luôn 😂😂😂 Lần đầu tiên ăn bánh hỏi, cũng ko biết vì sao có cái tên bánh kì cục như vầy, nhưng mà ăn ngon lắm, bánh mềm, gần gần giống với bánh cuốn nhưng không ướt, thịt nướng và nem nướng ở đây cũng khá ok. Không gian thoáng, mát mẻ, nói chung không tồi 👍🏻👍🏻👍🏻 Cơ mà quên mất tiêu giá tiền rồi, chỉ nhớ 2 chị em ăn hết 105k 🙄",restaurant,1,0,0,0,0,1,1,0,1,0,0,0
trừ cái khoản quạt thịt thốc khói vào mặt khách ra thì chả thịt băm ăn rất mềm và thơm chả miếng nướng vừa bị chảy nửa nạc nửa mỡ ăn bị khô tí nào nhưng nước chấm cô chủ pha chưa đc chuẩn lắm vị đậm hơn chút là ngon tuyệt 10k xiên tuy giá hơi mắc xíu nhưng thịt ngon nên có thể thứ tha,"Trừ cái khoản quạt thịt thốc khói vào mặt khách ra thì chả thịt băm ăn rất mềm và thơm , chả miếng nướng vừa k bị chảy nửa nạc nửa mỡ ăn k bị khô tí nào . Nhưng nước chấm cô chủ pha chưa đc chuẩn lắm vị đậm hơn chút là ngon tuyệt 👏🏻??🏻👏🏻 10k/xiên . Tuy giá hơi mắc xíu nhưng thịt ngon nên có thể thứ tha",restaurant,0,0,0,0,0,1,0,0,0,0,0,0
trưa chuẩn bị đi học nên bỏ vào nồi cơm điện hấp tí xíu là có bánh ngon ngay mình vẫn thích nhất là nhân thịt với trứng cút chất lượng ăn một cái là đủ năng lượng rùi nà,Trưa chuẩn bị đi học nên bỏ vào nồi cơm điện hấp tí xíu là có bánh ngon ngay. Mình vẫn thích nhất là nhân thịt với trứng cút chất lượng. Ăn một cái là đủ năng lượng rùi nà <#3,restaurant,0,0,0,0,0,1,0,0,0,0,0,0
trưa đi lòng vòng tìm chỗ ăn trưa thấy quán này bán bún thịt nướng thơm nức mũi nên ghé vô quán ngồi máy lạnh nên mát mẻ vô cùng tên là bún thịt nướng nhưng menu lại nhiều món hơn mình nghĩ có cơm tấm bánh hỏi bún thịt nướng giá tương đối phù hợp với chất lượng đặc biệt với những món có gắn với tên quán tứ sơn thì giá cao hơn sv những phần khác mình gọi phần bánh hỏi tứ sơn phần này 53k nhiều lắm nhé có chả giò nem chua thịt nướng nướng mắm pha nhưng không quá ngọt khó ăn vẫn giữ được vị mặn nên ăn sẽ không bị ngán ăn phần đặc biệt này no nê luôn nhân viên nhiệt tình thân thiện thích máy lạnh ngồi mát giá vậy là ổn trung bình 115k người,"Trưa đi lòng vòng tìm chỗ ăn trưa, thấy quán này bán bún thịt nướng thơm nức mũi nên ghé vô. Quán ngồi máy lạnh nên mát mẻ vô cùng, tên là Bún thịt nướng nhưng menu lại nhiều món hơn mình nghĩ, có cơm tấm, bánh hỏi, bún thịt nướng... Giá tương đối, phù hợp với chất lượng, đặc biệt với những món có gắn với tên quán Tứ Sơn thì giá cao hơn sv những phần khác, mình gọi phần bánh hỏi Tứ Sơn, phần này 53k, nhiều lắm nhé, có chả giò, nem chua, thịt nướng... Nướng mắm pha nhưng không quá ngọt khó ăn, vẫn giữ được vị mặn nên ăn sẽ không bị ngán. Ăn phần đặc biệt này no nê luôn. Nhân viên nhiệt tình, thân thiện, thích máy lạnh ngồi mát. Giá vậy là ổn. Trung bình 115k/ 2 người.",restaurant,1,0,0,0,0,1,1,0,0,0,0,1
trưa nắng ghé vào làm ngay suất bún đậu là tỉnh người ngay phần giá 55k đầy đủ hết ko thiếu gì cả đây thịt giò khoanh rất ngon nha ăn hoài ko chán luôn đậu chiên giòn chả cốm thì hơi bị nhỏ chút người tầm 120k nha ngọc nị,"Trưa nắng ghé vào làm ngay 1 suất bún đậu là tỉnh người ngay.1 phần giá 55k, đầy đủ hết ko thiếu gì cả. Ở đây thịt giò khoanh rất ngon nha, ăn hoài ko chán luôn.Đậu chiên giòn, chả cốm thì hơi bị nhỏ chút.2 người tầm 120k nha.@Ngọc Nị",restaurant,0,0,0,0,0,1,0,0,0,0,0,0
trưa nắng nóng cứ ghé chảnh làm tô tắc giải nhiệt nhé các bạn không quên order thêm suất bún đậu vừa no vừa ngon lại lạ miệng nữa nè,Trưa nắng nóng cứ ghé Chảnh làm tô tắc giải nhiệt nhé các bạn. Không quên order thêm suất bún đậu vừa no vừa ngon lại lạ miệng nữa nè,restaurant,0,0,1,0,0,1,0,0,1,0,0,0
trưa nay kiếm chỗ ăn thì biết quán này gần công ty nên tấp vào ăn luôn bọn mình gọi món và nước mì trứng lòng đào đặc biệt phần này có trứng có tôm thịt bò chả cá bò viên và xí quách bỏ tất cả vào trộn lên ăn ngon lắm nêm vừa miệng và đặc biệt là nhiều tóp mỡ nên thích lắm cơm cuộn trứng 35k là cơm chiên có trứng bọc ngoài phần này nhiều lắm nhe ngon nữa bánh mì hấp món này lạ nên mình nhờ anh chủ chỉ cách ăn dùng rau cuộn bánh mì chấm với nước mắm ăn lạ mà ngon lắm nhe phần 35k nước cam dâu hột chanh cam hột soda bluesky trời ơi nước uống vừa lạ vừa mát là nước trái cây nên tốt có hột uống vui miệng lắm 28k ly nhenhân viên với anh chủ phục vụ nhiệt tình lắm,"Trưa nay kiếm chỗ ăn thì biết quán này gần công ty nên tấp vào ăn luôn. Bọn mình gọi 3 món và 3 nước.- Mì trứng lòng đào đặc biệt: phần này có trứng, có tôm, thịt bò, chả cá, bò viên và xí quách, bỏ tất cả vào trộn lên ăn ngon lắm, nêm vừa miệng và đặc biệt là nhiều tóp mỡ nên thích lắm :))- Cơm cuộn trứng (35k) : là cơm chiên có trứng bọc ngoài, phần này nhiều lắm nhe, ngon nữa.- Bánh mì hấp: món này lạ nên mình nhờ anh chủ chỉ cách ăn, dùng rau cuộn bánh mì chấm với nước mắm, ăn lạ mà ngon lắm nhe. 1 phần 35k- Nước: cam dâu hột é, chanh cam hột é, soda bluesky. Trời ơi nước uống vừa lạ vừa mát, là nước trái cây nên tốt, có hột é uống vui miệng lắm :)). 28k/ly nheNhân viên với anh chủ phục vụ nhiệt tình lắm :>",restaurant,0,0,1,1,0,1,1,1,0,0,0,1
