text,original_text,domain,FACILITIES#CLEANLINESS,FACILITIES#COMFORT,FACILITIES#DESIGN&FEATURES,FACILITIES#GENERAL,FACILITIES#MISCELLANEOUS,FACILITIES#PRICES,FACILITIES#QUALITY,FOOD&DRINKS#MISCELLANEOUS,FOOD&DRINKS#PRICES,FOOD&DRINKS#QUALITY,FOOD&DRINKS#STYLE&OPTIONS,HOTEL#CLEANLINESS,HOTEL#COMFORT,HOTEL#DESIGN&FEATURES,HOTEL#GENERAL,HOTEL#MISCELLANEOUS,HOTEL#PRICES,HOTEL#QUALITY,LOCATION#GENERAL,ROOMS#CLEANLINESS,ROOMS#COMFORT,ROOMS#DESIGN&FEATURES,ROOMS#GENERAL,ROOMS#MISCELLANEOUS,ROOMS#PRICES,ROOMS#QUALITY,ROOM_AMENITIES#CLEANLINESS,ROOM_AMENITIES#COMFORT,ROOM_AMENITIES#DESIGN&FEATURES,ROOM_AMENITIES#GENERAL,ROOM_AMENITIES#MISCELLANEOUS,ROOM_AMENITIES#QUALITY,SERVICE#GENERAL
phòng ốc tốt ăn uống cũng ok hồ bơi nhỏ nhưng sạch atildei tắm đẹp nhưng tiện ích đi kèm là các trò giải trí không được chăm sóc kỹ nên xuống cấp dịch vụ đặt phòng của chudu24 bảo đảm good,"Phòng ốc tốt, ăn uống cũng ok, hồ bơi nhỏ nhưng sạch, b&atildei tắm đẹp. Nhưng tiện ích đi kèm là các trò giải trí không được chăm sóc kỹ nên xuống cấp. Dịch vụ đặt phòng của Chudu24 bảo đảm. Good.",hotel,1,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
resort có tầm nhìn ra biển đẹp hồ bơi đẹp bãi tắm không an toàn cho lắm resort bố trí khá hợp lý phù hợp với nghỉ dưỡng đặc biệt là có cho mượn xe lăn cho người già và có lối đi cho xe lăn phòng ốc tương đối đắt hơi nhỏ bồn tắm và bồn rửa mặt dễ bị kẹt phục vụ khá niềm nở và giúp khiên đồ đạc tuy nhiên giá cả khá cao nếu rẻ hơn sẽ có nhiều khách hơn phòng chơi của trẻ em chưa phong phú,"Resort có tầm nhìn ra biển đẹp, hồ bơi đẹp. Bãi tắm không an toàn cho lắm. Resort bố trí khá hợp lý, phù hợp với nghỉ dưỡng, đặc biệt là có cho mượn xe lăn cho người già và có lối đi cho xe lăn. Phòng ốc tương đối đắt, hơi nhỏ. Bồn tắm và bồn rửa mặt dễ bị kẹt. Phục vụ khá niềm nở và giúp khiên đồ đạc. Tuy nhiên giá cả khá cao, nếu rẻ hơn sẽ có nhiều khách hơn. Phòng chơi của trẻ em chưa phong phú.",hotel,0,0,1,1,-1,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,1
cảm ơn chudu24 đã set up cho gia đình chúng tôi một kỳ nghỉ thú vị chúng tôi sẽ luôn contact với chudu24 nếu có định đi du lịch cảm ơn nhiều,Cảm ơn Chudu24 đã set up cho gia đình chúng tôi một kỳ nghỉ thú vị . Chúng tôi sẽ luôn contact với Chudu24 nếu có ý định đi du lịch. Cảm ơn nhiều !,hotel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phòng tầng trệt không có ban công nên hơi bí phòng ốc rộng rãi sạch sẽ internet kém kết nối wifi quá kém bạn không thể dùng laptop hoặc điện thoại di động để check mail hay lướt net nhân viên ks yêu cầu phải ra lobby để có sóng wifi nếu vậy sao không có đầu nối internet mỗi phòng thay vì wifi còn nếu dùng wifi thì nên dùng máy phát mạnh hơn ăn uống ăn sáng kém quá tóm lại sẽ tiếp tục ks này nếu như cải thiện về dịch vụ internet,"- Phòng ở : tầng trệt không có ban công nên hơi bí. Phòng ốc rộng rãi, sạch sẽ. - Internet : kém, kết nối wifi quá kém, bạn không thể dùng laptop hoặc điện thoại di động để check mail hay lướt net. Nhân viên KS yêu cầu phải ra lobby để có sóng wifi. Nếu vậy, sao không có đầu nối internet ở mỗi phòng thay vì wifi. Còn nếu dùng wifi, thì nên dùng máy phát mạnh hơn. - Ăn uống : ăn sáng kém quá. Tóm lại, sẽ tiếp tục ở ks này nếu như cải thiện về dịch vụ internet.",hotel,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0
cảnh đẹp đồ ăn ngon hạn chế nhân viên ks chưa hướng dẫn khách rõ ràng các đồ đạt trong phòng loại nào sử dụng phải trả tiền loại nào không chưa thông báo cho khách số lượng khăn dép trong phòng nhân viên chưa tươi cười chưa thể hiện sự mến khách khi khách ra về chưa có người tiển đưa không có người phụ mang đồ ra xe không ai chào khi ra về không ai cám ơn và mong khach1 trở lại vv kl dịch vụ tạm được trở lại hay không chưa rõ vì phục vụ chưa xứng đáng với giá phòng nguyen huu an,"Cảnh đẹp, đồ ăn ngon... Hạn chế:- Nhân viên KS chưa hướng dẫn khách rõ ràng các đồ đạt trong phòng. Loại nào sử dụng phải trả tiền, loại nào không. Chưa thông báo cho khách số lượng khăn, dép...trong phòng- Nhân viên chưa tươi cười, chưa thể hiện sự mến khách- Khi khách ra về chưa có người tiển đưa, không có người phụ mang đồ ra xe, không ai chào khi ra về, không ai cám ơn và mong khach1 trở lại...vv KL: dịch vụ tạm được Trở lại hay không: chưa rõ vì phục vụ chưa xứng đáng với giá phòng Nguyen Huu An",hotel,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
khach san nay thi cung binh thuong nhung dc cai la nv rat than thiebn,O KHACH san nay thi cung binh thuong nhung dc cai la nv rat than thiebn,hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chất lượng resort chưa phù hợp với tiêu chuẩn sao nhà tắm trong phòng rất nhỏ vệ sinh cũng chưa được sạch sẽ so với giá cả thì chất lượng như vậy chưa phù hợp,"Chất lượng resort chưa phù hợp với tiêu chuẩn 4 sao. Nhà tắm trong phòng rất nhỏ, vệ sinh cũng chưa được sạch sẽ. So với giá cả thì chất lượng như vậy chưa phù hợp.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0
vị trí resort xa trung tâm thích hợp cho gia đình hoặc cặp đôi đi nghỉ dưỡng nhưng tôi thấy chất lượng resort chưa đủ tiêu chuẩn sao kiến trúc khá cũ phòng ốc và như chất lượng phục vụ cũng chưa được tốt lắm,"Vị trí resort xa trung tâm, thích hợp cho gia đình hoặc cặp đôi đi nghỉ dưỡng. Nhưng tôi thấy chất lượng resort chưa đủ tiêu chuẩn 4 sao. Kiến trúc khá cũ, phòng ốc và như chất lượng phục vụ cũng chưa được tốt lắm.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1
tropicana beach resort rất yên tĩnh thoáng mát rất phù hợp cho gia đình hoặc cặp đôi đi nghỉ dưỡng nhân viên phục dễ thương các bữa ăn cũng rất ngon dịch vụ phòng ngủ sang trọng tiện nghi cao cấp giá cả phù hợp với chất lượng tôi hài lòng khi nghỉ ngơi tại đây,"Tropicana Beach Resort rất yên tĩnh, thoáng mát, rất phù hợp cho gia đình hoặc cặp đôi đi nghỉ dưỡng. Nhân viên phục dễ thương, các bữa ăn cũng rất ngon. Dịch vụ phòng ngủ sang trọng, tiện nghi cao cấp. Giá cả phù hợp với chất lượng. Tôi hài lòng khi nghỉ ngơi tại đây.",hotel,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
với giá cả rất hợp lý mà chất lượng và cách phục vụ rất tốt nhân viên rất nhiệt tình và thân thiện tôi thấy hài lòng về dịch vụ này,Với giá cả rất hợp lý mà chất lượng và cách phục vụ rất tốt. Nhân viên rất nhiệt tình và thân thiện. Tôi thấy hài lòng về dịch vụ này.,hotel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
khách sạn gần biển có thể đi lại dạo biển ngắm hoàng hôn phòng của ks cũng thoáng mát nhưng có mùi hôi khách sạn tính phí dịch vụ quá cao và không phù hợp,Khách sạn gần biển có thể đi lại dạo biển ngắm hoàng hôn. Phòng của KS cũng thoáng mát nhưng có mùi hôi. Khách sạn tính phí dịch vụ quá cao và không phù hợp.,hotel,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
resort được không quá xuất sắc,"Resort được, không quá xuất sắc.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yên tĩnh nhân viên thân thiện thích hợp nghỉ dưỡng đồ ăn sáng chưa phong phú gia đình có kỳ nghỉ cuối tuần thoải mái vui vẻ,"Yên tĩnh, nhân viên thân thiện. Thích hợp nghỉ dưỡng. Đồ ăn sáng chưa phong phú. Gia đình có 1 kỳ nghỉ cuối tuần thoải mái, vui vẻ",hotel,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phòng tuy cũ nội thất không đẹp nhưng bù lại phòng sạch sẽ tuy nhiên khách sạn không đủ tiêu chuẩn nhân viên phục vụ thì thân thiện nhiệt tình,"Phòng tuy cũ, nội thất không đẹp nhưng bù lại phòng sạch sẽ. Tuy nhiên khách sạn không đủ tiêu chuẩn 4*, nhân viên phục vụ thì thân thiện, nhiệt tình.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,1
vị trí hơi xa với mức giá như vậy thì rất phù hợp nhân viên phục vụ nhiệt tình phòng khách sạn sạch sẽ tôi rất hài lòng khi đây,"Vị trí hơi xa, với mức giá như vậy thì rất phù hợp, nhân viên phục vụ nhiệt tình, phòng khách sạn sạch sẽ. Tôi rất hài lòng khi ở đây.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
chị hài lòng về khách sạn này mytour đã chọn khách sạn phù hợp với những tiêu chí mà chị đã chọn cảm ơn mytour gia đình chị đã có những phút giây thoải mái khi nghỉ tại đây,"Chị hài lòng về khách sạn này. Mytour đã chọn khách sạn phù hợp với những tiêu chí mà chị đã chọn. Cảm ơn Mytour, gia đình chị đã có những phút giây thoải mái khi nghỉ tại đây",hotel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gia đi nh đi va di lê nên gia pho ng kha cao tuy nhiên di ch vu va pho ng chưa tương xư ng vơ gia pho ng pho ng tương đô nho nhưng co view biê kha đe nha vê sinh co mu do xuô ng câ hô bơi sa ch nhưng tha đô phu vu cu nhân viên hô bơi không thân thiện,"Gia đình đi vào dịp lễ nên giá phòng khá cao. Tuy nhiên, dịch vụ và phòng ốc chưa tương xứng với giá phòng. Phòng tương đối nhỏ nhưng có view biển khá đẹp, nhà vệ sinh có mùi do xuống cấp. Hồ bơi sạch nhưng thái độ phục vụ của nhân viên hồ bơi không thân thiện",hotel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,-1
một khu nghỉ mát đẹp và không quá tốn kém với một nhà hàng tốt và nhân viên rất chu đáo bữa sáng đơn giản nhưng đủ chất tv nhỏ được đặt trên kệ và có khá nhiều kênh wifi tốt nhà hàng hoạt động hiệu quả phòng sạch đẹp,"Một khu nghỉ mát đẹp và không quá tốn kém với một nhà hàng tốt và nhân viên rất chu đáo. 1. Bữa sáng đơn giản nhưng đủ chất. 2. TV nhỏ được đặt trên kệ và có khá nhiều kênh. 3. WIFI tốt 4. Nhà hàng hoạt động hiệu quả 5. Phòng sạch, đẹp.",hotel,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
cảm ơn mytour đã set up cho gia đình chúng tôi một kỳ nghỉ thú vị tropicana rất tuyệt vời dịch vụ rất tốt nhân viên rất thân thiện chúng tôi sẽ luôn liên hệ với mytour nếu có định đi du lịch cảm ơn nhiều,"Cảm ơn Mytour đã set up cho gia đình chúng tôi một kỳ nghỉ thú vị . Tropicana rất tuyệt vời, dịch vụ rất tốt, nhân viên rất thân thiện. Chúng tôi sẽ luôn liên hệ với Mytour nếu có ý định đi du lịch. Cảm ơn nhiều !",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
không gian yên tĩnh thích hợp nghỉ dưỡng nhà hàng nấu ăn ngon nội thất phòng tốt nhân viên nhiệt tình thân thiện cả resort trang trí chủ yếu bằng màu than chì nên gây cảm giác tối tăm nhân viên không chuyên nghiệp,"Không gian yên tĩnh thích hợp nghỉ dưỡng. Nhà hàng nấu ăn ngon. Nội thất phòng tốt. Nhân viên nhiệt tình, thân thiện. Cả resort trang trí chủ yếu bằng màu than chì nên gây cảm giác tối tăm. Nhân viên không chuyên nghiệp",hotel,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
vừa bước xuống xe đã có bảo vệ ra giúp mang hành lý có nước uống chào mừng khách cũng rất tốt các mặt của khách sạn như trang thiết bị hồ bơi đều ok chỉ có một tình huống mà tôi nghĩ khách sạn cần training lại tính chuyên nghiệp của nhân viên mình phòng tôi không đủ nước uống tôi gọi xuống tiếp tân nhờ mang lên đợi một lúc thấy nhân viên chạy lên không mang theo nước uống mà lại nói phòng tôi kêu lên sửa vòi sen trong phòng tắm không biết tại giọng tôi khó nghe hay sao mà thiếu nước uống lại thành sửa vòi sen hết chỗ nói nhân viên này xin lỗi do lộn phòng rồi đi xuống cuối cùng chúng tôi phải chạy xuống tiếp tân lấy nước,"Vừa bước xuống xe đã có bảo vệ ra giúp mang hành lý, có nước uống chào mừng khách cũng rất tốt. Các mặt của khách sạn như trang thiết bị, hồ bơi đều ok. Chỉ có một tình huống mà tôi nghĩ khách sạn cần training lại tính chuyên nghiệp của nhân viên mình. Phòng tôi không đủ nước uống, tôi gọi xuống tiếp tân nhờ mang lên, đợi một lúc thấy nhân viên chạy lên không mang theo nước uống mà lại nói phòng tôi kêu lên sửa vòi sen trong phòng tắm. Không biết tại giọng tôi khó nghe hay sao mà thiếu nước uống lại thành sửa vòi sen, hết chỗ nói. Nhân viên này xin lỗi do lộn phòng rồi đi xuống, cuối cùng chúng tôi phải chạy xuống tiếp tân lấy nước.",hotel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cảnh đẹp đồ ăn ngon hạn chế nhân viên ks chưa hướng dẫn khách rõ ràng các đồ đạt trong phòng loại nào sử dụng phải trả tiền loại nào không chưa thông báo cho khách số lượng khăn dép trong phòng nhân viên chưa tươi cười chưa thể hiện sự mến khách khi khách ra về chưa có người tiển đưa không có người phụ mang đồ ra xe không ai chào khi ra về không ai cám ơn và mong khách trở lại kl dịch vụ tạm được trở lại hay không chưa rõ vì phục vụ chưa xứng đáng với giá phòng,"Cảnh đẹp, đồ ăn ngon... Hạn chế: - Nhân viên KS chưa hướng dẫn khách rõ ràng các đồ đạt trong phòng. Loại nào sử dụng phải trả tiền, loại nào không. Chưa thông báo cho khách số lượng khăn, dép...trong phòng - Nhân viên chưa tươi cười, chưa thể hiện sự mến khách - Khi khách ra về chưa có người tiển đưa, không có người phụ mang đồ ra xe, không ai chào khi ra về, không ai cám ơn và mong khách trở lại...v v KL: dịch vụ tạm được Trở lại hay không: chưa rõ vì phục vụ chưa xứng đáng với giá phòng",hotel,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
phòng tropicana long hai beach resort spa sạch sẽ đầy đủ tiện nghi nhưng một số tiện nghi cần phải thay đổi chẳng hạn như máy lạnh bị chảy nước tivi tín hiệu không rõ nét hình ảnh mờ ngoài ra phòng có toilet hơi bị nhỏ thức ăn sáng không phong phú nói chung khách sạn rộng rãi nhưng để đạt chuẩn sao thì chưa tới tầm này,"Phòng Tropicana Long Hai Beach Resort & Spa sạch sẽ, đầy đủ tiện nghi nhưng một số tiện nghi cần phải thay đổi, chẳng hạn như máy lạnh bị chảy nước, tivi tín hiệu không rõ nét, hình ảnh mờ,... ngoài ra, phòng có toilet hơi bị nhỏ, thức ăn sáng không phong phú... Nói chung khách sạn rộng rãi nhưng để đạt chuẩn 4 sao thì chưa tới tầm này.",hotel,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-1,1,0,-1,0
nhân viên lễ tân tropicana long hai beach resort spa thiếu nụ cười nhân viên cứu hộ phục vụ buồng bảo trì nhiệt tình vui vẻ phòng ốc cũ xuống cấp máy lạnh phòng b1 ngày đầu không lạnh ngày thứ sau khi sửa thì chảy nước xối xả cửa phòng hướng ra vườn thì vẫn mở từ phía ngoài được dù đã khoá trong phòng bungalow hình trên mạng thấy biển cả nhưng thực tế bị cây cối che khuất tầm nhìn thức ăn sáng thiếu phong phú thực đơn bar nghèo nàn về kem nước ép sinh tố nơi để xe quá nắng,"- Nhân viên lễ tân Tropicana Long Hai Beach Resort & Spa thiếu nụ cười, nhân viên cứu hộ, phục vụ buồng - bảo trì nhiệt tình, vui vẻ.- Phòng ốc cũ, xuống cấp: máy lạnh phòng B1 ngày đầu không lạnh, ngày thứ 2 sau khi sửa thì chảy nước xối xả. Cửa phòng hướng ra vườn thì vẫn mở từ phía ngoài được dù đã khoá trong.- Phòng bungalow hình trên mạng thấy biển cả, nhưng thực tế bị cây cối che khuất tầm nhìn.- Thức ăn sáng thiếu phong phú. Thực đơn bar nghèo nàn về kem, nước ép, sinh tố.- Nơi để xe quá nắng.",hotel,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,-1,0
gan bien qua on ao bua trua do nhan vien phuc vu bua do thuc khach ma nhan vien khach san nen nhac nhotoilet luc nao cung khai mac du vua don dep xong,"Gan bien Qua on ao, 1 bua trua do nhan vien phuc vu, 1 bua do y thuc khach ma nhan vien khach san nen nhac nhoToilet luc nao cung khai mac du vua don dep xong",hotel,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1
về vị trí gần phố cổ tiện cho việc tham quan ra biển cũng ko xa có thể đi bằng bus được về dịch vụ phòng anantara hội an resort life heritage resort hội an mới trang thiết bị hiện đại nhân viên nhiệt tình thức ăn ngon không biết khẩu vị mọi người sao chứ theo mình thì khá là ngon nói chung mọi thứ đều ok đáng đồng tiền đặc biệt book phòng qua chudu nhanh gọn các bạn tư vấn nhiệt tình không mất quá nhiều thời gian cảm ơn chudu24 nhé lần sau chắc chắn sẽ book qua chudu,"Về vị trí: gần phố cổ tiện cho việc tham quan, ra biển cũng ko xa có thể đi bằng bus được.Về dịch vụ: phòng Anantara Hội An Resort (Life Heritage Resort Hội An) mới, trang thiết bị hiện đại, nhân viên nhiệt tình, thức ăn ngon (không biết khẩu vị mọi người sao chứ theo mình thì khá là ngon).Nói chung mọi thứ đều ok, đáng đồng tiền .Đặc biệt book phòng qua Chudu nhanh gọn, các bạn tư vấn nhiệt tình, không mất quá nhiều thời gian.Cảm ơn Chudu24 nhé! Lần sau chắc chắn sẽ book qua Chudu :).",hotel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
